"","variable","region","period","unit","scenario","value","model"
"6162","FE|Transport","United States",2025,"EJ/yr","historical",25.2077505796043,"IEA ETP RTS"
"6163","FE|Transport","OECD",2030,"EJ/yr","historical",51.8315299057599,"IEA ETP RTS"
"6164","FE|Transport","NonOECD",2030,"EJ/yr","historical",83.4016536145995,"IEA ETP RTS"
"6165","FE|Transport","ASEAN",2030,"EJ/yr","historical",11.2639635581808,"IEA ETP RTS"
"6166","FE|Transport","Brazil",2030,"EJ/yr","historical",5.06274730743066,"IEA ETP RTS"
"6167","FE|Transport","China",2030,"EJ/yr","historical",24.7326138051711,"IEA ETP RTS"
"6168","FE|Transport","European Union",2030,"EJ/yr","historical",13.5516691356431,"IEA ETP RTS"
"6169","FE|Transport","India",2030,"EJ/yr","historical",10.1841708583628,"IEA ETP RTS"
"6170","FE|Transport","Mexico",2030,"EJ/yr","historical",3.05548334599044,"IEA ETP RTS"
"6171","FE|Transport","Russia",2030,"EJ/yr","historical",3.04000062941739,"IEA ETP RTS"
"6172","FE|Transport","South Africa",2030,"EJ/yr","historical",1.15464646505933,"IEA ETP RTS"
"6173","FE|Transport","United States",2030,"EJ/yr","historical",24.4823375217601,"IEA ETP RTS"
"6174","FE|Transport","OECD",2035,"EJ/yr","historical",50.3718330550003,"IEA ETP RTS"
"6175","FE|Transport","NonOECD",2035,"EJ/yr","historical",92.8407166908542,"IEA ETP RTS"
"6176","FE|Transport","ASEAN",2035,"EJ/yr","historical",12.7152364981145,"IEA ETP RTS"
"6177","FE|Transport","Brazil",2035,"EJ/yr","historical",5.45479572116501,"IEA ETP RTS"
"6178","FE|Transport","ASEAN",2045,"EJ/yr","historical",9.62138472743787,"IEA ETP 2DS"
"6179","FE|Transport","Brazil",2045,"EJ/yr","historical",3.91068910064237,"IEA ETP 2DS"
"6180","FE|Transport","China",2045,"EJ/yr","historical",18.401437842263,"IEA ETP 2DS"
"6181","FE|Transport","OECD",2014,"EJ/yr","historical",57.5472585841519,"IEA ETP RTS"
"6182","FE|Transport","NonOECD",2014,"EJ/yr","historical",54.9915459138511,"IEA ETP RTS"
"6183","FE|Transport","ASEAN",2014,"EJ/yr","historical",6.80146195020358,"IEA ETP RTS"
"6184","FE|Transport","Brazil",2014,"EJ/yr","historical",4.39298610850847,"IEA ETP RTS"
"6185","FE|Transport","China",2014,"EJ/yr","historical",15.3015127565977,"IEA ETP RTS"
"6186","FE|Transport","European Union",2014,"EJ/yr","historical",15.3759689941328,"IEA ETP RTS"
"6187","FE|Transport","India",2014,"EJ/yr","historical",4.13165627365749,"IEA ETP RTS"
"6188","FE|Transport","Mexico",2014,"EJ/yr","historical",2.70846594579313,"IEA ETP RTS"
"6189","FE|Transport","Russia",2014,"EJ/yr","historical",3.04398454758352,"IEA ETP RTS"
"6190","FE|Transport","South Africa",2014,"EJ/yr","historical",0.903546358393944,"IEA ETP RTS"
"6191","FE|Transport","United States",2014,"EJ/yr","historical",27.7274028796787,"IEA ETP RTS"
"6192","FE|Transport","OECD",2025,"EJ/yr","historical",53.08526388334,"IEA ETP RTS"
"6193","FE|Transport","NonOECD",2025,"EJ/yr","historical",73.1580228781639,"IEA ETP RTS"
"6194","FE|Transport","ASEAN",2025,"EJ/yr","historical",9.54972829518943,"IEA ETP RTS"
"6195","FE|Transport","Brazil",2025,"EJ/yr","historical",4.7900092020631,"IEA ETP RTS"
"6196","FE|Transport","China",2025,"EJ/yr","historical",22.4644728804688,"IEA ETP RTS"
"6197","FE|Transport","European Union",2025,"EJ/yr","historical",13.9458259382961,"IEA ETP RTS"
"6198","FE|Transport","India",2025,"EJ/yr","historical",7.66349397347496,"IEA ETP RTS"
"6199","FE|Transport","Mexico",2025,"EJ/yr","historical",2.95734389429261,"IEA ETP RTS"
"6200","FE|Transport","India",2050,"EJ/yr","historical",18.9887857900682,"IEA ETP RTS"
"6201","FE|Transport","Mexico",2050,"EJ/yr","historical",3.12488664094278,"IEA ETP RTS"
"6202","FE|Transport","Russia",2050,"EJ/yr","historical",2.98900745899269,"IEA ETP RTS"
"6203","FE|Transport","South Africa",2050,"EJ/yr","historical",1.42029105457347,"IEA ETP RTS"
"6204","FE|Transport","Russia",2045,"EJ/yr","historical",3.10373150199872,"IEA ETP RTS"
"6205","FE|Transport","South Africa",2045,"EJ/yr","historical",1.38516903726198,"IEA ETP RTS"
"6206","FE|Transport","United States",2045,"EJ/yr","historical",22.0733899122469,"IEA ETP RTS"
"6207","FE|Transport","OECD",2050,"EJ/yr","historical",47.0318115444617,"IEA ETP RTS"
"6208","FE|Transport","NonOECD",2050,"EJ/yr","historical",112.870273743302,"IEA ETP RTS"
"6209","FE|Transport","ASEAN",2050,"EJ/yr","historical",15.6632656260129,"IEA ETP RTS"
"6210","FE|Transport","Brazil",2050,"EJ/yr","historical",5.92353653129466,"IEA ETP RTS"
"6211","FE|Transport","China",2050,"EJ/yr","historical",26.9757209209792,"IEA ETP RTS"
"6212","FE|Transport","European Union",2050,"EJ/yr","historical",11.8809501453657,"IEA ETP RTS"
"6213","FE|Transport","Russia",2055,"EJ/yr","historical",2.89920586542372,"IEA ETP RTS"
"6214","FE|Transport","South Africa",2055,"EJ/yr","historical",1.43025041148149,"IEA ETP RTS"
"6215","FE|Transport","United States",2055,"EJ/yr","historical",22.0300943376226,"IEA ETP RTS"
"6216","FE|Transport","OECD",2060,"EJ/yr","historical",47.1354337746655,"IEA ETP RTS"
"6217","FE|Transport","United States",2050,"EJ/yr","historical",21.8418170222434,"IEA ETP RTS"
"6218","FE|Transport","China",2035,"EJ/yr","historical",25.8775851195057,"IEA ETP RTS"
"6219","FE|Transport","European Union",2035,"EJ/yr","historical",13.1333140655561,"IEA ETP RTS"
"6220","FE|Transport","ASEAN",2055,"EJ/yr","historical",15.9648405199121,"IEA ETP RTS"
"6221","FE|Transport","Brazil",2055,"EJ/yr","historical",5.93392699941713,"IEA ETP RTS"
"6222","FE|Transport","China",2055,"EJ/yr","historical",27.1530338247566,"IEA ETP RTS"
"6223","FE|Transport","European Union",2055,"EJ/yr","historical",11.64511410352,"IEA ETP RTS"
"6224","FE|Transport","India",2055,"EJ/yr","historical",19.871567371988,"IEA ETP RTS"
"6225","FE|Transport","Mexico",2055,"EJ/yr","historical",3.07602918521183,"IEA ETP RTS"
"6226","FE|Transport","United States",2060,"EJ/yr","historical",22.3725454421441,"IEA ETP RTS"
"6227","FE|Transport","ASEAN",2060,"EJ/yr","historical",16.1168815918979,"IEA ETP RTS"
"6228","FE|Transport","Brazil",2060,"EJ/yr","historical",5.93603142546445,"IEA ETP RTS"
"6229","FE|Transport","China",2060,"EJ/yr","historical",27.3413372039428,"IEA ETP RTS"
"6230","FE|Transport","NonOECD",2060,"EJ/yr","historical",117.631755503819,"IEA ETP RTS"
"6231","FE|Transport","India",2060,"EJ/yr","historical",20.2252754117612,"IEA ETP RTS"
"6232","FE|Transport","Mexico",2060,"EJ/yr","historical",3.01282005261073,"IEA ETP RTS"
"6233","FE|Transport","Russia",2060,"EJ/yr","historical",2.8232662808122,"IEA ETP RTS"
"6234","FE|Transport","European Union",2060,"EJ/yr","historical",11.514033712062,"IEA ETP RTS"
"6235","FE|Transport","OECD",2055,"EJ/yr","historical",46.9096649145519,"IEA ETP RTS"
"6236","FE|Transport","South Africa",2060,"EJ/yr","historical",1.4358195601743,"IEA ETP RTS"
"6237","FE|Transport","NonOECD",2055,"EJ/yr","historical",116.001023151007,"IEA ETP RTS"
"6238","Emi|CO2|Gross|Energy|Demand|Transport","South Africa",2025,"Mt CO2/yr","historical",81.9451475658483,"IEA ETP B2DS"
"6239","Emi|CO2|Gross|Energy|Demand|Transport","NonOECD",2014,"Mt CO2/yr","historical",4656.62911085586,"IEA ETP B2DS"
"6240","Emi|CO2|Gross|Energy|Demand|Transport","United States",2025,"Mt CO2/yr","historical",1713.40018046739,"IEA ETP B2DS"
"6241","Emi|CO2|Gross|Energy|Demand|Transport","European Union",2014,"Mt CO2/yr","historical",1283.61469269463,"IEA ETP B2DS"
"6242","Emi|CO2|Gross|Energy|Demand|Transport","ASEAN",2014,"Mt CO2/yr","historical",577.41911873128,"IEA ETP B2DS"
"6243","Emi|CO2|Gross|Energy|Demand|Transport","Brazil",2014,"Mt CO2/yr","historical",311.82188379218,"IEA ETP B2DS"
"6244","Emi|CO2|Gross|Energy|Demand|Transport","China",2014,"Mt CO2/yr","historical",1340.55252399836,"IEA ETP B2DS"
"6245","Emi|CO2|Gross|Energy|Demand|Transport","South Africa",2014,"Mt CO2/yr","historical",80.6805507536496,"IEA ETP B2DS"
"6246","Emi|CO2|Gross|Energy|Demand|Transport","India",2014,"Mt CO2/yr","historical",358.475951984523,"IEA ETP B2DS"
"6247","Emi|CO2|Gross|Energy|Demand|Transport","Mexico",2014,"Mt CO2/yr","historical",228.532668053445,"IEA ETP B2DS"
"6248","Emi|CO2|Gross|Energy|Demand|Transport","Russia",2014,"Mt CO2/yr","historical",257.60092633949,"IEA ETP B2DS"
"6249","Emi|CO2|Gross|Energy|Demand|Transport","OECD",2014,"Mt CO2/yr","historical",4836.87113007262,"IEA ETP B2DS"
"6250","Emi|CO2|Gross|Energy|Demand|Transport","Brazil",2025,"Mt CO2/yr","historical",282.731719539861,"IEA ETP B2DS"
"6251","Emi|CO2|Gross|Energy|Demand|Transport","China",2025,"Mt CO2/yr","historical",1483.60827738995,"IEA ETP B2DS"
"6252","Emi|CO2|Gross|Energy|Demand|Transport","European Union",2025,"Mt CO2/yr","historical",965.547192591158,"IEA ETP B2DS"
"6253","Emi|CO2|Gross|Energy|Demand|Transport","India",2025,"Mt CO2/yr","historical",575.99000205037,"IEA ETP B2DS"
"6254","Emi|CO2|Gross|Energy|Demand|Transport","Mexico",2025,"Mt CO2/yr","historical",213.548523688042,"IEA ETP B2DS"
"6255","Emi|CO2|Gross|Energy|Demand|Transport","Russia",2025,"Mt CO2/yr","historical",212.272160790647,"IEA ETP B2DS"
"6256","Emi|CO2|Gross|Energy|Demand|Transport","European Union",2045,"Mt CO2/yr","historical",272.405622822555,"IEA ETP B2DS"
"6257","Emi|CO2|Gross|Energy|Demand|Transport","India",2045,"Mt CO2/yr","historical",486.606089347625,"IEA ETP B2DS"
"6258","Emi|CO2|Gross|Energy|Demand|Transport","OECD",2030,"Mt CO2/yr","historical",2980.16023946128,"IEA ETP B2DS"
"6259","Emi|CO2|Gross|Energy|Demand|Transport","United States",2014,"Mt CO2/yr","historical",2289.46591091242,"IEA ETP B2DS"
"6260","Emi|CO2|Gross|Energy|Demand|Transport","OECD",2025,"Mt CO2/yr","historical",3690.61324663647,"IEA ETP B2DS"
"6261","Emi|CO2|Gross|Energy|Demand|Transport","NonOECD",2025,"Mt CO2/yr","historical",5102.12017510262,"IEA ETP B2DS"
"6262","Emi|CO2|Gross|Energy|Demand|Transport","ASEAN",2025,"Mt CO2/yr","historical",618.431697097761,"IEA ETP B2DS"
"6263","Emi|CO2|Gross|Energy|Demand|Transport","European Union",2030,"Mt CO2/yr","historical",775.223177428887,"IEA ETP B2DS"
"6264","Emi|CO2|Gross|Energy|Demand|Transport","India",2030,"Mt CO2/yr","historical",633.472675801131,"IEA ETP B2DS"
"6265","Emi|CO2|Gross|Energy|Demand|Transport","Mexico",2030,"Mt CO2/yr","historical",188.504736851843,"IEA ETP B2DS"
"6266","Emi|CO2|Gross|Energy|Demand|Transport","Russia",2030,"Mt CO2/yr","historical",175.148075402567,"IEA ETP B2DS"
"6267","Emi|CO2|Gross|Energy|Demand|Transport","South Africa",2030,"Mt CO2/yr","historical",75.1225297058425,"IEA ETP B2DS"
"6268","Emi|CO2|Gross|Energy|Demand|Transport","United States",2030,"Mt CO2/yr","historical",1367.42060007899,"IEA ETP B2DS"
"6269","Emi|CO2|Gross|Energy|Demand|Transport","OECD",2035,"Mt CO2/yr","historical",2250.55613908473,"IEA ETP B2DS"
"6270","Emi|CO2|Gross|Energy|Demand|Transport","NonOECD",2035,"Mt CO2/yr","historical",4520.25580131659,"IEA ETP B2DS"
"6271","Emi|CO2|Gross|Energy|Demand|Transport","ASEAN",2035,"Mt CO2/yr","historical",601.434362046025,"IEA ETP B2DS"
"6272","Emi|CO2|Gross|Energy|Demand|Transport","NonOECD",2030,"Mt CO2/yr","historical",4961.55783358969,"IEA ETP B2DS"
"6273","Emi|CO2|Gross|Energy|Demand|Transport","ASEAN",2030,"Mt CO2/yr","historical",634.725641600093,"IEA ETP B2DS"
"6274","Emi|CO2|Gross|Energy|Demand|Transport","Brazil",2030,"Mt CO2/yr","historical",257.416544163979,"IEA ETP B2DS"
"6275","Emi|CO2|Gross|Energy|Demand|Transport","China",2030,"Mt CO2/yr","historical",1370.81818588037,"IEA ETP B2DS"
"6276","Emi|CO2|Gross|Energy|Demand|Transport","Brazil",2055,"Mt CO2/yr","historical",45.3395721656879,"IEA ETP B2DS"
"6277","Emi|CO2|Gross|Energy|Demand|Transport","China",2055,"Mt CO2/yr","historical",342.176391928403,"IEA ETP B2DS"
"6278","Emi|CO2|Gross|Energy|Demand|Transport","European Union",2055,"Mt CO2/yr","historical",67.7895178768291,"IEA ETP B2DS"
"6279","Emi|CO2|Gross|Energy|Demand|Transport","India",2055,"Mt CO2/yr","historical",314.895875014123,"IEA ETP B2DS"
"6280","Emi|CO2|Gross|Energy|Demand|Transport","Mexico",2055,"Mt CO2/yr","historical",56.136801691651,"IEA ETP B2DS"
"6281","Emi|CO2|Gross|Energy|Demand|Transport","Russia",2055,"Mt CO2/yr","historical",-2.01536965133809,"IEA ETP B2DS"
"6282","Emi|CO2|Gross|Energy|Demand|Transport","South Africa",2055,"Mt CO2/yr","historical",25.8408589880477,"IEA ETP B2DS"
"6283","Emi|CO2|Gross|Energy|Demand|Transport","United States",2055,"Mt CO2/yr","historical",126.198072361821,"IEA ETP B2DS"
"6284","Emi|CO2|Gross|Energy|Demand|Transport","OECD",2060,"Mt CO2/yr","historical",251.584621306377,"IEA ETP B2DS"
"6285","Emi|CO2|Gross|Energy|Demand|Transport","NonOECD",2060,"Mt CO2/yr","historical",1316.03591459332,"IEA ETP B2DS"
"6286","Emi|CO2|Gross|Energy|Demand|Transport","ASEAN",2060,"Mt CO2/yr","historical",161.397816446463,"IEA ETP B2DS"
"6287","Emi|CO2|Gross|Energy|Demand|Transport","Brazil",2060,"Mt CO2/yr","historical",38.4561458279397,"IEA ETP B2DS"
"6288","Emi|CO2|Gross|Energy|Demand|Transport","China",2060,"Mt CO2/yr","historical",237.748371571746,"IEA ETP B2DS"
"6289","Emi|CO2|Gross|Energy|Demand|Transport","European Union",2060,"Mt CO2/yr","historical",42.7255115813316,"IEA ETP B2DS"
"6290","Emi|CO2|Gross|Energy|Demand|Transport","India",2060,"Mt CO2/yr","historical",258.815832290406,"IEA ETP B2DS"
"6291","Emi|CO2|Gross|Energy|Demand|Transport","Mexico",2060,"Mt CO2/yr","historical",43.5843870954115,"IEA ETP B2DS"
"6292","Emi|CO2|Gross|Energy|Demand|Transport","Russia",2060,"Mt CO2/yr","historical",-23.3703649252379,"IEA ETP B2DS"
"6293","Emi|CO2|Gross|Energy|Demand|Transport","South Africa",2060,"Mt CO2/yr","historical",21.0323409520675,"IEA ETP B2DS"
"6294","Emi|CO2|Gross|Energy|Demand|Transport","United States",2060,"Mt CO2/yr","historical",35.4040397946603,"IEA ETP B2DS"
"6295","Emi|CO2|Gross|Energy|Demand|Transport","India",2035,"Mt CO2/yr","historical",816.864827848858,"IEA ETP 2DS"
"6296","Emi|CO2|Gross|Energy|Demand|Transport","Mexico",2035,"Mt CO2/yr","historical",198.35185812582,"IEA ETP 2DS"
"6297","Emi|CO2|Gross|Energy|Demand|Transport","Russia",2035,"Mt CO2/yr","historical",171.550854952779,"IEA ETP 2DS"
"6298","Emi|CO2|Gross|Energy|Demand|Transport","Mexico",2045,"Mt CO2/yr","historical",102.734712943607,"IEA ETP B2DS"
"6299","Emi|CO2|Gross|Energy|Demand|Transport","Russia",2045,"Mt CO2/yr","historical",72.1889465931623,"IEA ETP B2DS"
"6300","Emi|CO2|Gross|Energy|Demand|Transport","South Africa",2045,"Mt CO2/yr","historical",41.4779921851592,"IEA ETP B2DS"
"6301","Emi|CO2|Gross|Energy|Demand|Transport","United States",2045,"Mt CO2/yr","historical",479.4317636417,"IEA ETP B2DS"
"6302","Emi|CO2|Gross|Energy|Demand|Transport","OECD",2050,"Mt CO2/yr","historical",742.064827168792,"IEA ETP B2DS"
"6303","Emi|CO2|Gross|Energy|Demand|Transport","NonOECD",2050,"Mt CO2/yr","historical",2382.58512666694,"IEA ETP B2DS"
"6304","Emi|CO2|Gross|Energy|Demand|Transport","ASEAN",2050,"Mt CO2/yr","historical",332.174015879231,"IEA ETP B2DS"
"6305","Emi|CO2|Gross|Energy|Demand|Transport","Brazil",2050,"Mt CO2/yr","historical",57.2224770922548,"IEA ETP B2DS"
"6306","Emi|CO2|Gross|Energy|Demand|Transport","China",2050,"Mt CO2/yr","historical",511.754326440082,"IEA ETP B2DS"
"6307","Emi|CO2|Gross|Energy|Demand|Transport","European Union",2050,"Mt CO2/yr","historical",154.841959218755,"IEA ETP B2DS"
"6308","Emi|CO2|Gross|Energy|Demand|Transport","India",2050,"Mt CO2/yr","historical",394.734300612219,"IEA ETP B2DS"
"6309","Emi|CO2|Gross|Energy|Demand|Transport","Mexico",2050,"Mt CO2/yr","historical",74.6565967861926,"IEA ETP B2DS"
"6310","Emi|CO2|Gross|Energy|Demand|Transport","Russia",2050,"Mt CO2/yr","historical",38.3511074607752,"IEA ETP B2DS"
"6311","Emi|CO2|Gross|Energy|Demand|Transport","South Africa",2050,"Mt CO2/yr","historical",33.6654171138445,"IEA ETP B2DS"
"6312","Emi|CO2|Gross|Energy|Demand|Transport","United States",2050,"Mt CO2/yr","historical",293.534866674614,"IEA ETP B2DS"
"6313","Emi|CO2|Gross|Energy|Demand|Transport","OECD",2055,"Mt CO2/yr","historical",406.729686428039,"IEA ETP B2DS"
"6314","Emi|CO2|Gross|Energy|Demand|Transport","NonOECD",2055,"Mt CO2/yr","historical",1721.04082656312,"IEA ETP B2DS"
"6315","Emi|CO2|Gross|Energy|Demand|Transport","ASEAN",2055,"Mt CO2/yr","historical",224.21034673292,"IEA ETP B2DS"
"6316","Emi|CO2|Gross|Energy|Demand|Transport","European Union",2045,"Mt CO2/yr","historical",492.416220088336,"IEA ETP 2DS"
"6317","Emi|CO2|Gross|Energy|Demand|Transport","India",2045,"Mt CO2/yr","historical",765.117257334135,"IEA ETP 2DS"
"6318","Emi|CO2|Gross|Energy|Demand|Transport","Mexico",2045,"Mt CO2/yr","historical",145.357533571695,"IEA ETP 2DS"
"6319","Emi|CO2|Gross|Energy|Demand|Transport","Russia",2045,"Mt CO2/yr","historical",120.347587386555,"IEA ETP 2DS"
"6320","Emi|CO2|Gross|Energy|Demand|Transport","South Africa",2045,"Mt CO2/yr","historical",61.5131397779865,"IEA ETP 2DS"
"6321","Emi|CO2|Gross|Energy|Demand|Transport","United States",2045,"Mt CO2/yr","historical",811.536338618343,"IEA ETP 2DS"
"6322","Emi|CO2|Gross|Energy|Demand|Transport","OECD",2050,"Mt CO2/yr","historical",1567.12571974872,"IEA ETP 2DS"
"6323","Emi|CO2|Gross|Energy|Demand|Transport","NonOECD",2050,"Mt CO2/yr","historical",4203.26246759027,"IEA ETP 2DS"
"6324","Emi|CO2|Gross|Energy|Demand|Transport","ASEAN",2050,"Mt CO2/yr","historical",578.127092217266,"IEA ETP 2DS"
"6325","Emi|CO2|Gross|Energy|Demand|Transport","Brazil",2050,"Mt CO2/yr","historical",102.887234091386,"IEA ETP 2DS"
"6326","Emi|CO2|Gross|Energy|Demand|Transport","China",2050,"Mt CO2/yr","historical",955.172693385244,"IEA ETP 2DS"
"6327","Emi|CO2|Gross|Energy|Demand|Transport","European Union",2050,"Mt CO2/yr","historical",403.592824628414,"IEA ETP 2DS"
"6328","Emi|CO2|Gross|Energy|Demand|Transport","India",2050,"Mt CO2/yr","historical",716.586239279437,"IEA ETP 2DS"
"6329","Emi|CO2|Gross|Energy|Demand|Transport","Mexico",2050,"Mt CO2/yr","historical",123.040652021302,"IEA ETP 2DS"
"6330","Emi|CO2|Gross|Energy|Demand|Transport","Russia",2050,"Mt CO2/yr","historical",101.27278525543,"IEA ETP 2DS"
"6331","Emi|CO2|Gross|Energy|Demand|Transport","South Africa",2050,"Mt CO2/yr","historical",54.6913859128465,"IEA ETP 2DS"
"6332","Emi|CO2|Gross|Energy|Demand|Transport","United States",2050,"Mt CO2/yr","historical",679.712965921412,"IEA ETP 2DS"
"6333","Emi|CO2|Gross|Energy|Demand|Transport","OECD",2055,"Mt CO2/yr","historical",1264.87224468549,"IEA ETP 2DS"
"6334","Emi|CO2|Gross|Energy|Demand|Transport","NonOECD",2055,"Mt CO2/yr","historical",3701.17254963454,"IEA ETP 2DS"
"6335","Emi|CO2|Gross|Energy|Demand|Transport","ASEAN",2055,"Mt CO2/yr","historical",513.346756263771,"IEA ETP 2DS"
"6336","Emi|CO2|Gross|Energy|Demand|Transport","Brazil",2055,"Mt CO2/yr","historical",77.5370738323986,"IEA ETP 2DS"
"6337","Emi|CO2|Gross|Energy|Demand|Transport","China",2055,"Mt CO2/yr","historical",832.830810323755,"IEA ETP 2DS"
"6338","Emi|CO2|Gross|Energy|Demand|Transport","European Union",2055,"Mt CO2/yr","historical",323.006485114149,"IEA ETP 2DS"
"6339","Emi|CO2|Gross|Energy|Demand|Transport","India",2055,"Mt CO2/yr","historical",631.754750931248,"IEA ETP 2DS"
"6340","Emi|CO2|Gross|Energy|Demand|Transport","Mexico",2055,"Mt CO2/yr","historical",106.066705496874,"IEA ETP 2DS"
"6341","Emi|CO2|Gross|Energy|Demand|Transport","Russia",2055,"Mt CO2/yr","historical",86.4417322409486,"IEA ETP 2DS"
"6342","Emi|CO2|Gross|Energy|Demand|Transport","South Africa",2055,"Mt CO2/yr","historical",47.2234245908902,"IEA ETP 2DS"
"6343","Emi|CO2|Gross|Energy|Demand|Transport","United States",2055,"Mt CO2/yr","historical",533.6093688379,"IEA ETP 2DS"
"6344","Emi|CO2|Gross|Energy|Demand|Transport","OECD",2060,"Mt CO2/yr","historical",1056.31218597606,"IEA ETP 2DS"
"6345","Emi|CO2|Gross|Energy|Demand|Transport","NonOECD",2060,"Mt CO2/yr","historical",3312.06684964284,"IEA ETP 2DS"
"6346","Emi|CO2|Gross|Energy|Demand|Transport","ASEAN",2060,"Mt CO2/yr","historical",468.712465319214,"IEA ETP 2DS"
"6347","Emi|CO2|Gross|Energy|Demand|Transport","Brazil",2060,"Mt CO2/yr","historical",70.6848819745627,"IEA ETP 2DS"
"6348","Emi|CO2|Gross|Energy|Demand|Transport","China",2060,"Mt CO2/yr","historical",734.10793479761,"IEA ETP 2DS"
